order_id,order_line_id,customer_id,product_id,quantity,list_price,net_price,sales_amount,discount_amount,discount_pct,promo_id,recall_case_id,event_id,event_type,event_layer,order_date,baseline_qty,event_delta
ORD_CUST_A_20240422,OL_000485,CUST_A,P6,2,760.0,745.63,1491.26,28.74,0.02,,,,,0,2024-04-22,2.009746783154943,0.0
ORD_CUST_A_20240422,OL_000486,CUST_A,P7,1,640.0,620.47,620.47,19.53,0.02,,,,,0,2024-04-22,1.3593112389457829,0.0
ORD_CUST_A_20240422,OL_000487,CUST_A,P8,5,530.0,524.3,2621.5,28.5,0.02,,,,,0,2024-04-22,5.1854553058452435,0.0
ORD_CUST_A_20240422,OL_000488,CUST_A,P9,5,195.0,190.88,954.4,20.6,0.02,,,,,0,2024-04-22,4.727005398794757,0.0
ORD_CUST_B_20240422,OL_000489,CUST_B,P1,9,180.0,177.36,1596.2400000000002,23.76,0.02,,,,,0,2024-04-22,8.78787567637551,0.0
ORD_CUST_B_20240422,OL_000490,CUST_B,P11,5,410.0,411.43,2057.15,-7.15,0.02,,,,,0,2024-04-22,4.707737539112637,0.0
ORD_CUST_B_20240422,OL_000491,CUST_B,P12,5,260.0,251.99,1259.95,40.05,0.02,,,,,0,2024-04-22,5.476845027230006,0.0
ORD_CUST_B_20240422,OL_000492,CUST_B,P13,1,890.0,868.37,868.37,21.63,0.02,,,,,0,2024-04-22,1.3581140826184324,0.0
ORD_CUST_B_20240422,OL_000493,CUST_B,P14,2,610.0,605.26,1210.52,9.48,0.02,,,,,0,2024-04-22,2.1640330275139306,0.0
ORD_CUST_B_20240422,OL_000494,CUST_B,P2,8,165.0,160.36,1282.88,37.12,0.02,,,,,0,2024-04-22,7.973694383385888,0.0
ORD_CUST_B_20240422,OL_000495,CUST_B,P3,6,420.0,416.05,2496.3,23.7,0.02,,,,,0,2024-04-22,5.576783342774933,0.0
ORD_CUST_B_20240422,OL_000496,CUST_B,P4,4,210.0,211.97,847.88,-7.88,0.02,,,,,0,2024-04-22,3.7783779816150425,0.0
ORD_CUST_B_20240422,OL_000497,CUST_B,P5,2,980.0,983.51,1967.02,-7.02,0.02,,,,,0,2024-04-22,2.410688409481474,0.0
ORD_CUST_B_20240422,OL_000498,CUST_B,P6,2,760.0,748.79,1497.58,22.42,0.02,,,,,0,2024-04-22,1.7089145849898129,0.0
ORD_CUST_B_20240422,OL_000499,CUST_B,P8,4,530.0,523.24,2092.96,27.04,0.02,,,,,0,2024-04-22,4.3209740792020375,0.0
ORD_CUST_B_20240422,OL_000500,CUST_B,P9,4,195.0,192.1,768.4,11.6,0.02,,,,,0,2024-04-22,4.208219440745244,0.0
ORD_CUST_C_20240422,OL_000501,CUST_C,P10,1,350.0,346.26,346.26,3.74,0.02,,,,,0,2024-04-22,1.3739998708804457,0.0
ORD_CUST_C_20240422,OL_000502,CUST_C,P14,1,610.0,584.76,584.76,25.24,0.02,,,,,0,2024-04-22,1.2623780785105279,0.0
ORD_CUST_C_20240422,OL_000503,CUST_C,P2,3,165.0,157.37,472.11,22.89,0.02,,,,,0,2024-04-22,2.8151535919949273,0.0
ORD_CUST_C_20240422,OL_000504,CUST_C,P3,3,420.0,411.89,1235.67,24.33,0.02,,,,,0,2024-04-22,3.409010188708774,0.0
ORD_CUST_C_20240422,OL_000505,CUST_C,P4,3,210.0,206.55,619.6500000000001,10.35,0.02,,,,,0,2024-04-22,2.797661600945978,0.0
ORD_CUST_C_20240422,OL_000506,CUST_C,P9,3,195.0,193.53,580.59,4.41,0.02,,,,,0,2024-04-22,3.1437690490053347,0.0
ORD_CUST_D_20240422,OL_000507,CUST_D,P13,1,890.0,847.49,847.49,42.51,0.02,,,,,0,2024-04-22,0.6366318670290284,0.0
ORD_CUST_D_20240422,OL_000508,CUST_D,P14,1,610.0,595.12,595.12,14.88,0.02,,,,,0,2024-04-22,0.5206508278667068,0.0
ORD_CUST_D_20240422,OL_000509,CUST_D,P2,1,165.0,161.5,161.5,3.5,0.02,,,,,0,2024-04-22,1.3447760748882174,0.0
ORD_CUST_D_20240422,OL_000510,CUST_D,P3,1,420.0,410.05,410.05,9.95,0.02,,,,,0,2024-04-22,0.9038074428898054,0.0
ORD_CUST_D_20240422,OL_000511,CUST_D,P7,2,640.0,641.37,1282.74,-2.74,0.02,,,EVT_4001,new_dealer_launch,4,2024-04-22,1.2443768428005022,0.31109421070012555
ORD_CUST_A_20240429,OL_000512,CUST_A,P1,10,180.0,175.65,1756.5,43.5,0.02,,,,,0,2024-04-29,9.792207476233116,0.0
ORD_CUST_A_20240429,OL_000513,CUST_A,P10,2,350.0,334.15,668.3,31.7,0.02,,,,,0,2024-04-29,1.8665106479242657,0.0
ORD_CUST_A_20240429,OL_000514,CUST_A,P11,5,410.0,398.9,1994.5,55.5,0.02,,,,,0,2024-04-29,4.944777313844933,0.0
ORD_CUST_A_20240429,OL_000515,CUST_A,P12,6,260.0,253.67,1522.02,37.98,0.02,,,,,0,2024-04-29,5.546548032539532,0.0
ORD_CUST_A_20240429,OL_000516,CUST_A,P13,2,890.0,877.41,1754.82,25.18,0.02,,,,,0,2024-04-29,1.7770016641436002,0.0
ORD_CUST_A_20240429,OL_000517,CUST_A,P14,3,610.0,607.03,1821.09,8.91,0.02,,,,,0,2024-04-29,3.141152196097704,0.0
ORD_CUST_A_20240429,OL_000518,CUST_A,P2,8,165.0,161.02,1288.16,31.84,0.02,,,,,0,2024-04-29,8.007420978686618,0.0
ORD_CUST_A_20240429,OL_000519,CUST_A,P3,7,420.0,409.63,2867.41,72.59,0.02,,,,,0,2024-04-29,6.7270117642373055,0.0
ORD_CUST_A_20240429,OL_000520,CUST_A,P4,5,210.0,203.42,1017.0999999999999,32.9,0.02,,,,,0,2024-04-29,4.784135278143525,0.0
ORD_CUST_A_20240429,OL_000521,CUST_A,P5,3,980.0,963.08,2889.2400000000002,50.76,0.02,,,,,0,2024-04-29,3.1974682554669434,0.0
ORD_CUST_A_20240429,OL_000522,CUST_A,P6,2,760.0,767.14,1534.28,-14.28,0.02,,,,,0,2024-04-29,2.0028600076449132,0.0
ORD_CUST_A_20240429,OL_000523,CUST_A,P7,1,640.0,619.09,619.09,20.91,0.02,,,,,0,2024-04-29,1.240716726078722,0.0
ORD_CUST_A_20240429,OL_000524,CUST_A,P8,5,530.0,522.74,2613.7,36.3,0.02,,,,,0,2024-04-29,5.048510553184063,0.0
ORD_CUST_A_20240429,OL_000525,CUST_A,P9,5,195.0,190.04,950.1999999999999,24.8,0.02,,,,,0,2024-04-29,4.682091058999816,0.0
ORD_CUST_C_20240429,OL_000526,CUST_C,P10,1,350.0,348.86,348.86,1.14,0.02,,,,,0,2024-04-29,1.4273590581877909,0.0
ORD_CUST_C_20240429,OL_000527,CUST_C,P14,1,610.0,587.72,587.72,22.28,0.02,,,,,0,2024-04-29,1.3611828049379577,0.0
ORD_CUST_C_20240429,OL_000528,CUST_C,P2,3,165.0,160.26,480.78,14.22,0.02,,,,,0,2024-04-29,2.8542658749820555,0.0
ORD_CUST_C_20240429,OL_000529,CUST_C,P3,3,420.0,413.39,1240.17,19.83,0.02,,,,,0,2024-04-29,3.4636853101191223,0.0
ORD_CUST_C_20240429,OL_000530,CUST_C,P4,3,210.0,206.38,619.14,10.86,0.02,,,,,0,2024-04-29,3.0743801000698854,0.0
ORD_CUST_C_20240429,OL_000531,CUST_C,P9,3,195.0,183.46,550.38,34.62,0.02,,,,,0,2024-04-29,3.0445194753852802,0.0
ORD_CUST_D_20240429,OL_000532,CUST_D,P13,1,890.0,852.26,852.26,37.74,0.02,,,,,0,2024-04-29,0.6450468225026929,0.0
ORD_CUST_D_20240429,OL_000533,CUST_D,P14,1,610.0,595.25,595.25,14.75,0.02,,,,,0,2024-04-29,0.5338799490897465,0.0
ORD_CUST_D_20240429,OL_000534,CUST_D,P2,1,165.0,156.37,156.37,8.63,0.02,,,,,0,2024-04-29,1.3518670616453703,0.0
ORD_CUST_D_20240429,OL_000535,CUST_D,P3,1,420.0,409.78,409.78,10.22,0.02,,,,,0,2024-04-29,0.9455860650830823,0.0
ORD_CUST_D_20240429,OL_000536,CUST_D,P7,2,640.0,624.52,1249.04,30.96,0.02,,,EVT_4001,new_dealer_launch,4,2024-04-29,1.2110118464075186,0.30275296160187964
ORD_CUST_A_20240506,OL_000537,CUST_A,P1,9,180.0,174.96,1574.64,45.36,0.02,,,,,0,2024-05-06,9.45299354412365,0.0
ORD_CUST_A_20240506,OL_000538,CUST_A,P10,2,350.0,345.24,690.48,9.52,0.02,,,,,0,2024-05-06,1.8301852822866134,0.0
ORD_CUST_A_20240506,OL_000539,CUST_A,P11,5,410.0,401.57,2007.85,42.15,0.02,,,,,0,2024-05-06,4.710034422933998,0.0
ORD_CUST_A_20240506,OL_000540,CUST_A,P12,6,260.0,261.03,1566.1799999999998,-6.18,0.02,,,,,0,2024-05-06,5.940793161473524,0.0
ORD_CUST_A_20240506,OL_000541,CUST_A,P13,2,890.0,887.61,1775.22,4.78,0.02,,,,,0,2024-05-06,1.7941867508696123,0.0
ORD_CUST_A_20240506,OL_000542,CUST_A,P14,3,610.0,606.67,1820.0099999999998,9.99,0.02,,,,,0,2024-05-06,3.1322549188162685,0.0
ORD_CUST_A_20240506,OL_000543,CUST_A,P2,8,165.0,165.0,1320.0,0.0,0.02,,,,,0,2024-05-06,8.182564435611008,0.0
ORD_CUST_A_20240506,OL_000544,CUST_A,P3,7,420.0,417.83,2924.81,15.19,0.02,,,,,0,2024-05-06,6.693812195481026,0.0
ORD_CUST_A_20240506,OL_000545,CUST_A,P4,5,210.0,204.98,1024.8999999999999,25.1,0.02,,,,,0,2024-05-06,5.197374427890251,0.0
ORD_CUST_A_20240506,OL_000546,CUST_A,P5,3,980.0,951.81,2855.43,84.57,0.02,,,,,0,2024-05-06,2.9300079743075713,0.0
ORD_CUST_A_20240506,OL_000547,CUST_A,P6,2,760.0,761.3,1522.6,-2.6,0.02,,,,,0,2024-05-06,1.8953996605427572,0.0
ORD_CUST_A_20240506,OL_000548,CUST_A,P7,1,640.0,629.96,629.96,10.04,0.02,,,,,0,2024-05-06,1.268875959345929,0.0
ORD_CUST_A_20240506,OL_000549,CUST_A,P8,5,530.0,509.3,2546.5,103.5,0.02,,,,,0,2024-05-06,4.991508081109616,0.0
ORD_CUST_A_20240506,OL_000550,CUST_A,P9,5,195.0,189.55,947.75,27.25,0.02,,,,,0,2024-05-06,4.682805213097961,0.0
ORD_CUST_B_20240506,OL_000551,CUST_B,P1,9,180.0,181.38,1632.42,-12.42,0.02,,,,,0,2024-05-06,8.66066702094798,0.0
ORD_CUST_B_20240506,OL_000552,CUST_B,P11,4,410.0,404.49,1617.96,22.04,0.02,,,,,0,2024-05-06,4.359608631157155,0.0
ORD_CUST_B_20240506,OL_000553,CUST_B,P12,6,260.0,255.11,1530.66,29.34,0.02,,,,,0,2024-05-06,5.503675007910274,0.0
ORD_CUST_B_20240506,OL_000554,CUST_B,P13,1,890.0,872.02,872.02,17.98,0.02,,,,,0,2024-05-06,1.3619161323767588,0.0
ORD_CUST_B_20240506,OL_000555,CUST_B,P14,2,610.0,600.07,1200.14,19.86,0.02,,,,,0,2024-05-06,2.1290185258919143,0.0
ORD_CUST_B_20240506,OL_000556,CUST_B,P2,8,165.0,165.01,1320.08,-0.08,0.02,,,,,0,2024-05-06,8.12606731850015,0.0
ORD_CUST_B_20240506,OL_000557,CUST_B,P3,5,420.0,410.59,2052.95,47.05,0.02,,,,,0,2024-05-06,5.297509600595658,0.0
ORD_CUST_B_20240506,OL_000558,CUST_B,P4,4,210.0,205.4,821.6,18.4,0.02,,,,,0,2024-05-06,3.713619675084958,0.0
ORD_CUST_B_20240506,OL_000559,CUST_B,P5,2,980.0,972.94,1945.88,14.12,0.02,,,,,0,2024-05-06,2.431724266406734,0.0
ORD_CUST_B_20240506,OL_000560,CUST_B,P6,2,760.0,743.24,1486.48,33.52,0.02,,,,,0,2024-05-06,1.6709368062614147,0.0
ORD_CUST_B_20240506,OL_000561,CUST_B,P8,4,530.0,511.11,2044.44,75.56,0.02,,,,,0,2024-05-06,4.285089048195704,0.0
ORD_CUST_B_20240506,OL_000562,CUST_B,P9,4,195.0,190.98,763.92,16.08,0.02,,,,,0,2024-05-06,4.273160854030471,0.0
ORD_CUST_C_20240506,OL_000563,CUST_C,P10,2,350.0,345.36,690.72,9.28,0.02,,,,,0,2024-05-06,1.628808617388289,0.0
ORD_CUST_C_20240506,OL_000564,CUST_C,P14,1,610.0,600.44,600.44,9.56,0.02,,,,,0,2024-05-06,1.2936024175326954,0.0
ORD_CUST_C_20240506,OL_000565,CUST_C,P2,3,165.0,160.72,482.15999999999997,12.84,0.02,,,,,0,2024-05-06,2.663973570333879,0.0
ORD_CUST_C_20240506,OL_000566,CUST_C,P3,3,420.0,410.24,1230.72,29.28,0.02,,,,,0,2024-05-06,3.2495766923387386,0.0
ORD_CUST_C_20240506,OL_000567,CUST_C,P4,3,210.0,198.94,596.8199999999999,33.18,0.02,,,,,0,2024-05-06,2.8506298972256467,0.0
ORD_CUST_C_20240506,OL_000568,CUST_C,P9,3,195.0,188.16,564.48,20.52,0.02,,,,,0,2024-05-06,2.8994568551031383,0.0
ORD_CUST_D_20240506,OL_000569,CUST_D,P13,1,890.0,891.74,891.74,-1.74,0.02,,,,,0,2024-05-06,0.6565627826903568,0.0
ORD_CUST_D_20240506,OL_000570,CUST_D,P2,1,165.0,163.13,163.13,1.87,0.02,,,,,0,2024-05-06,1.3329555055509466,0.0
ORD_CUST_D_20240506,OL_000571,CUST_D,P3,1,420.0,409.23,409.23,10.77,0.02,,,,,0,2024-05-06,0.9750156931146616,0.0
ORD_CUST_D_20240506,OL_000572,CUST_D,P7,2,640.0,622.42,1244.84,35.16,0.02,,,EVT_4001,new_dealer_launch,4,2024-05-06,1.2597277000296054,0.31493192500740136
ORD_CUST_E_20240506,OL_000573,CUST_E,P1,3,180.0,173.5,520.5,19.5,0.02,,,,,0,2024-05-06,3.1232885404953583,0.0
ORD_CUST_E_20240506,OL_000574,CUST_E,P10,1,350.0,343.56,343.56,6.44,0.02,,,,,0,2024-05-06,0.9542883573983588,0.0
ORD_CUST_E_20240506,OL_000575,CUST_E,P14,2,610.0,586.56,1173.12,46.88,0.02,,,,,0,2024-05-06,1.7332342870525896,0.0
ORD_CUST_E_20240506,OL_000576,CUST_E,P4,3,210.0,206.52,619.5600000000001,10.44,0.02,,,,,0,2024-05-06,2.8904003319705946,0.0
ORD_CUST_E_20240506,OL_000577,CUST_E,P8,2,530.0,508.94,1017.88,42.12,0.02,,,,,0,2024-05-06,2.200910264886813,0.0
ORD_CUST_A_20240513,OL_000578,CUST_A,P1,9,180.0,178.56,1607.04,12.96,0.02,,,,,0,2024-05-13,9.17503841663999,0.0
ORD_CUST_A_20240513,OL_000579,CUST_A,P10,2,350.0,333.25,666.5,33.5,0.02,,,,,0,2024-05-13,1.8469513911145223,0.0
ORD_CUST_A_20240513,OL_000580,CUST_A,P11,5,410.0,396.75,1983.75,66.25,0.02,,,,,0,2024-05-13,5.027730198200208,0.0
ORD_CUST_A_20240513,OL_000581,CUST_A,P12,6,260.0,251.85,1511.1,48.9,0.02,,,,,0,2024-05-13,5.834746839141166,0.0
ORD_CUST_A_20240513,OL_000582,CUST_A,P13,2,890.0,878.78,1757.56,22.44,0.02,,,,,0,2024-05-13,1.7758286288582439,0.0
ORD_CUST_A_20240513,OL_000583,CUST_A,P14,3,610.0,601.09,1803.27,26.73,0.02,,,,,0,2024-05-13,3.044075898865078,0.0
ORD_CUST_A_20240513,OL_000584,CUST_A,P2,8,165.0,163.75,1310.0,10.0,0.02,,,,,0,2024-05-13,8.297756149259751,0.0
ORD_CUST_A_20240513,OL_000585,CUST_A,P3,6,420.0,412.66,2475.96,44.04,0.02,,,,,0,2024-05-13,6.103640669116794,0.0
ORD_CUST_A_20240513,OL_000586,CUST_A,P4,5,210.0,203.91,1019.55,30.45,0.02,,,,,0,2024-05-13,5.030402117706139,0.0
ORD_CUST_A_20240513,OL_000587,CUST_A,P5,3,980.0,958.02,2874.06,65.94,0.02,,,,,0,2024-05-13,3.1330450453401197,0.0
ORD_CUST_A_20240513,OL_000588,CUST_A,P6,2,760.0,767.14,1534.28,-14.28,0.02,,,,,0,2024-05-13,1.9312210181303282,0.0
ORD_CUST_A_20240513,OL_000589,CUST_A,P7,1,640.0,640.69,640.69,-0.69,0.02,,,,,0,2024-05-13,1.3260574958772495,0.0
ORD_CUST_A_20240513,OL_000590,CUST_A,P8,5,530.0,534.98,2674.9,-24.9,0.02,,,,,0,2024-05-13,4.826236639537949,0.0
ORD_CUST_A_20240513,OL_000591,CUST_A,P9,5,195.0,188.12,940.6,34.4,0.02,,,,,0,2024-05-13,4.540953191667393,0.0
ORD_CUST_C_20240513,OL_000592,CUST_C,P10,2,350.0,346.11,692.22,7.78,0.02,,,,,0,2024-05-13,1.5492089925628791,0.0
ORD_CUST_C_20240513,OL_000593,CUST_C,P14,1,610.0,608.11,608.11,1.89,0.02,,,,,0,2024-05-13,1.3280070508774697,0.0
ORD_CUST_C_20240513,OL_000594,CUST_C,P2,3,165.0,164.02,492.06000000000006,2.94,0.02,,,,,0,2024-05-13,2.747589233938533,0.0
ORD_CUST_C_20240513,OL_000595,CUST_C,P3,4,420.0,399.88,1599.52,80.48,0.02,,,,,0,2024-05-13,3.510333068854071,0.0
ORD_CUST_C_20240513,OL_000596,CUST_C,P4,2,210.0,204.34,408.68,11.32,0.02,,,,,0,2024-05-13,2.477872124445116,0.0
ORD_CUST_C_20240513,OL_000597,CUST_C,P9,3,195.0,195.26,585.78,-0.78,0.02,,,,,0,2024-05-13,2.8519558382962167,0.0
ORD_CUST_D_20240513,OL_000598,CUST_D,P13,1,890.0,863.45,863.45,26.55,0.02,,,,,0,2024-05-13,0.624613143627815,0.0
ORD_CUST_D_20240513,OL_000599,CUST_D,P14,1,610.0,599.59,599.59,10.41,0.02,,,,,0,2024-05-13,0.5237576359721676,0.0
ORD_CUST_D_20240513,OL_000600,CUST_D,P2,1,165.0,160.89,160.89,4.11,0.02,,,,,0,2024-05-13,1.2489643519494347,0.0
ORD_CUST_D_20240513,OL_000601,CUST_D,P3,1,420.0,417.09,417.09,2.91,0.02,,,,,0,2024-05-13,0.9178653696658723,0.0
ORD_CUST_D_20240513,OL_000602,CUST_D,P7,2,640.0,624.77,1249.54,30.46,0.02,,,EVT_4001,new_dealer_launch,4,2024-05-13,1.2365663339121062,0.30914158347802656
ORD_CUST_A_20240520,OL_000603,CUST_A,P1,10,180.0,180.1,1801.0,-1.0,0.02,,,,,0,2024-05-20,9.648724174589601,0.0
ORD_CUST_A_20240520,OL_000604,CUST_A,P10,2,350.0,352.97,705.94,-5.94,0.02,,,,,0,2024-05-20,1.765486215910101,0.0
ORD_CUST_A_20240520,OL_000605,CUST_A,P11,5,410.0,404.61,2023.0500000000002,26.95,0.02,,,,,0,2024-05-20,5.02250741371243,0.0
ORD_CUST_A_20240520,OL_000606,CUST_A,P12,6,260.0,250.77,1504.6200000000001,55.38,0.02,,,,,0,2024-05-20,5.5282821013828665,0.0
ORD_CUST_A_20240520,OL_000607,CUST_A,P13,2,890.0,877.83,1755.66,24.34,0.02,,,,,0,2024-05-20,1.7054798632477586,0.0
ORD_CUST_A_20240520,OL_000608,CUST_A,P14,3,610.0,603.46,1810.38,19.62,0.02,,,,,0,2024-05-20,3.1055532867463005,0.0
ORD_CUST_A_20240520,OL_000609,CUST_A,P2,8,165.0,159.04,1272.32,47.68,0.02,,,,,0,2024-05-20,8.260670639376643,0.0
ORD_CUST_A_20240520,OL_000610,CUST_A,P3,7,420.0,402.57,2817.99,122.01,0.02,,,,,0,2024-05-20,6.75369634774403,0.0
ORD_CUST_A_20240520,OL_000611,CUST_A,P4,5,210.0,203.05,1015.25,34.75,0.02,,,,,0,2024-05-20,4.794872848872846,0.0
ORD_CUST_A_20240520,OL_000612,CUST_A,P5,3,980.0,958.06,2874.18,65.82,0.02,,,,,0,2024-05-20,2.9887028411194967,0.0
ORD_CUST_A_20240520,OL_000613,CUST_A,P6,2,760.0,728.62,1457.24,62.76,0.02,,,,,0,2024-05-20,1.9517241889437829,0.0
ORD_CUST_A_20240520,OL_000614,CUST_A,P7,1,640.0,634.97,634.97,5.03,0.02,,,,,0,2024-05-20,1.2868823777173946,0.0
ORD_CUST_A_20240520,OL_000615,CUST_A,P8,5,530.0,503.19,2515.95,134.05,0.02,,,,,0,2024-05-20,5.229069798610224,0.0
ORD_CUST_A_20240520,OL_000616,CUST_A,P9,5,195.0,191.62,958.1,16.9,0.02,,,,,0,2024-05-20,4.649187230313902,0.0
ORD_CUST_B_20240520,OL_000617,CUST_B,P1,9,180.0,181.69,1635.21,-15.21,0.02,,,,,0,2024-05-20,9.015044505732485,0.0
ORD_CUST_B_20240520,OL_000618,CUST_B,P11,4,410.0,409.93,1639.72,0.28,0.02,,,,,0,2024-05-20,4.4944894028014275,0.0
ORD_CUST_B_20240520,OL_000619,CUST_B,P12,5,260.0,260.34,1301.6999999999998,-1.7,0.02,,,,,0,2024-05-20,5.339690194941824,0.0
ORD_CUST_B_20240520,OL_000620,CUST_B,P13,1,890.0,885.26,885.26,4.74,0.02,,,,,0,2024-05-20,1.3908119997534105,0.0
ORD_CUST_B_20240520,OL_000621,CUST_B,P14,2,610.0,602.72,1205.44,14.56,0.02,,,,,0,2024-05-20,2.0554688905690304,0.0
ORD_CUST_B_20240520,OL_000622,CUST_B,P2,8,165.0,161.37,1290.96,29.04,0.02,,,,,0,2024-05-20,8.045757925392868,0.0
ORD_CUST_B_20240520,OL_000623,CUST_B,P3,6,420.0,405.52,2433.12,86.88,0.02,,,,,0,2024-05-20,5.60331874540551,0.0
ORD_CUST_B_20240520,OL_000624,CUST_B,P4,4,210.0,201.96,807.84,32.16,0.02,,,,,0,2024-05-20,3.7927800677250687,0.0
ORD_CUST_B_20240520,OL_000625,CUST_B,P5,2,980.0,965.06,1930.12,29.88,0.02,,,,,0,2024-05-20,2.3617114346068986,0.0
ORD_CUST_B_20240520,OL_000626,CUST_B,P6,2,760.0,767.14,1534.28,-14.28,0.02,,,,,0,2024-05-20,1.7194791487823007,0.0
ORD_CUST_B_20240520,OL_000627,CUST_B,P8,4,530.0,523.1,2092.4,27.6,0.02,,,,,0,2024-05-20,4.296445916606477,0.0
ORD_CUST_B_20240520,OL_000628,CUST_B,P9,4,195.0,193.63,774.52,5.48,0.02,,,,,0,2024-05-20,4.0620047703588735,0.0
ORD_CUST_C_20240520,OL_000629,CUST_C,P10,1,350.0,338.07,338.07,11.93,0.02,,,,,0,2024-05-20,1.433280158944599,0.0
ORD_CUST_C_20240520,OL_000630,CUST_C,P14,1,610.0,596.15,596.15,13.85,0.02,,,,,0,2024-05-20,1.4018455552564704,0.0
ORD_CUST_C_20240520,OL_000631,CUST_C,P2,3,165.0,161.54,484.62,10.38,0.02,,,,,0,2024-05-20,2.6539680629613045,0.0
ORD_CUST_C_20240520,OL_000632,CUST_C,P3,4,420.0,407.78,1631.12,48.88,0.02,,,,,0,2024-05-20,3.592703568757071,0.0
ORD_CUST_C_20240520,OL_000633,CUST_C,P4,3,210.0,206.14,618.42,11.58,0.02,,,,,0,2024-05-20,2.990368159729346,0.0
ORD_CUST_C_20240520,OL_000634,CUST_C,P9,3,195.0,189.49,568.47,16.53,0.02,,,,,0,2024-05-20,2.9523901478385057,0.0
ORD_CUST_D_20240520,OL_000635,CUST_D,P13,1,890.0,860.54,860.54,29.46,0.02,,,,,0,2024-05-20,0.6420400272645184,0.0
ORD_CUST_D_20240520,OL_000636,CUST_D,P2,1,165.0,162.51,162.51,2.49,0.02,,,,,0,2024-05-20,1.273372226094803,0.0
ORD_CUST_D_20240520,OL_000637,CUST_D,P3,1,420.0,422.47,422.47,-2.47,0.02,,,,,0,2024-05-20,0.9235471781762115,0.0
ORD_CUST_D_20240520,OL_000638,CUST_D,P7,1,640.0,630.19,630.19,9.81,0.02,,,EVT_4001,new_dealer_launch,4,2024-05-20,1.1994559264274693,0.29986398160686734
ORD_CUST_A_20240527,OL_000639,CUST_A,P1,9,180.0,175.56,1580.04,39.96,0.02,,,,,0,2024-05-27,9.372117881740596,0.0
ORD_CUST_A_20240527,OL_000640,CUST_A,P10,2,350.0,342.51,685.02,14.98,0.02,,,,,0,2024-05-27,1.8020967386402036,0.0
ORD_CUST_A_20240527,OL_000641,CUST_A,P11,5,410.0,398.02,1990.1,59.9,0.02,,,,,0,2024-05-27,4.927385206328582,0.0
ORD_CUST_A_20240527,OL_000642,CUST_A,P12,6,260.0,253.71,1522.26,37.74,0.02,,,,,0,2024-05-27,5.86934344439849,0.0
ORD_CUST_A_20240527,OL_000643,CUST_A,P13,2,890.0,863.88,1727.76,52.24,0.02,,,,,0,2024-05-27,1.771080231372109,0.0
ORD_CUST_A_20240527,OL_000644,CUST_A,P14,3,610.0,600.97,1802.91,27.09,0.02,,,,,0,2024-05-27,3.123302310143729,0.0
ORD_CUST_A_20240527,OL_000645,CUST_A,P2,8,165.0,165.64,1325.12,-5.12,0.02,,,,,0,2024-05-27,8.261670432622902,0.0
ORD_CUST_A_20240527,OL_000646,CUST_A,P3,7,420.0,415.56,2908.92,31.08,0.02,,,,,0,2024-05-27,6.673644334697086,0.0
ORD_CUST_A_20240527,OL_000647,CUST_A,P4,5,210.0,201.95,1009.75,40.25,0.02,,,,,0,2024-05-27,4.8443629189207815,0.0
ORD_CUST_A_20240527,OL_000648,CUST_A,P5,3,980.0,969.91,2909.73,30.27,0.02,,,,,0,2024-05-27,3.023600547452756,0.0
ORD_CUST_A_20240527,OL_000649,CUST_A,P6,2,760.0,722.82,1445.64,74.36,0.02,,,,,0,2024-05-27,1.9319780965670494,0.0
ORD_CUST_A_20240527,OL_000650,CUST_A,P7,1,640.0,624.11,624.11,15.89,0.02,,,,,0,2024-05-27,1.264473557148108,0.0
ORD_CUST_A_20240527,OL_000651,CUST_A,P8,5,530.0,529.89,2649.45,0.55,0.02,,,,,0,2024-05-27,5.219849741355548,0.0
ORD_CUST_A_20240527,OL_000652,CUST_A,P9,5,195.0,190.27,951.35,23.65,0.02,,,,,0,2024-05-27,4.579933015324816,0.0
ORD_CUST_C_20240527,OL_000653,CUST_C,P10,1,350.0,349.33,349.33,0.67,0.02,,,,,0,2024-05-27,1.486213180480934,0.0
ORD_CUST_C_20240527,OL_000654,CUST_C,P14,1,610.0,602.98,602.98,7.02,0.02,,,,,0,2024-05-27,1.4427782835146838,0.0
ORD_CUST_C_20240527,OL_000655,CUST_C,P2,3,165.0,161.45,484.34999999999997,10.65,0.02,,,,,0,2024-05-27,2.7586066156515785,0.0
ORD_CUST_C_20240527,OL_000656,CUST_C,P3,4,420.0,408.73,1634.92,45.08,0.02,,,,,0,2024-05-27,3.612688748122854,0.0
ORD_CUST_C_20240527,OL_000657,CUST_C,P4,2,210.0,208.55,417.1,2.9,0.02,,,,,0,2024-05-27,2.485210358742848,0.0
ORD_CUST_C_20240527,OL_000658,CUST_C,P9,3,195.0,190.3,570.9000000000001,14.1,0.02,,,,,0,2024-05-27,2.99755993511354,0.0
ORD_CUST_D_20240527,OL_000659,CUST_D,P13,1,890.0,860.15,860.15,29.85,0.02,,,,,0,2024-05-27,0.5724097874444526,0.0
ORD_CUST_D_20240527,OL_000660,CUST_D,P14,1,610.0,597.2,597.2,12.8,0.02,,,,,0,2024-05-27,0.5158287144810489,0.0
ORD_CUST_D_20240527,OL_000661,CUST_D,P2,1,165.0,157.39,157.39,7.61,0.02,,,,,0,2024-05-27,1.333081029942935,0.0
ORD_CUST_D_20240527,OL_000662,CUST_D,P3,1,420.0,411.52,411.52,8.48,0.02,,,,,0,2024-05-27,0.8836807580385528,0.0
